Timestamp,Arbitration_ID,DLC,Data,Class,SubClass
1597759322,368,8,00 00 00 00 00 F6 0A 40,Normal,Normal
1597759322,260,8,05 30 02 30 00 BD 4D 0A,Normal,Normal
1597759322,453,5,00 88 8C 00 C6,Normal,Normal
1597759322,470,8,15 01 04 04 50 50 54 B5,Normal,Normal
1597759322,329,8,84 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 D3 7F FE 58,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 0E A5,Normal,Normal
1597759322,164,4,00 08 1B A9,Normal,Normal
1597759322,340,8,FC 03 00 E4 E7 21 82 3C,Normal,Normal
1597759322,386,8,00 00 00 00 00 40 00 80,Normal,Normal
1597759322,251,8,F7 03 85 CF 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 E5 AC,Normal,Normal
1597759322,420,8,B0 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 4A,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 3A 00,Normal,Normal
1597759322,4F1,4,20 00 60 E1,Normal,Normal
1597759322,47F,8,04 24 FF FF 00 7B 00 A2,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 80 4F,Normal,Normal
1597759322,220,8,10 64 80 00 00 FF 3F 0B,Normal,Normal
1597759322,130,8,F8 7F 84 80 00 00 0F C0,Normal,Normal
1597759322,140,8,EC 7F 00 6E 20 00 0F A8,Normal,Normal
1597759322,356,8,00 00 00 80 24 00 00 00,Normal,Normal
1597759322,366,7,30 F8 0A 30 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 D2 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F8 0A 40,Normal,Normal
1597759322,260,8,05 30 02 30 00 BD 4D 19,Normal,Normal
1597759322,479,8,4C 00 00 00 00 00 00 00,Normal,Normal
1597759322,329,8,84 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,394,8,00 20 08 00 FF 93 1B FC,Normal,Normal
1597759322,164,4,00 08 1D E7,Normal,Normal
1597759322,340,8,FC 03 00 E4 F7 21 9A 3C,Normal,Normal
1597759322,387,8,2A AD 5B 73 00 B1 0C 00,Normal,Normal
1597759322,381,8,80 C8 3F 00 00 44 AC 05,Normal,Normal
1597759322,251,8,F7 03 86 71 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 D6 C1,Normal,Normal
1597759322,220,8,0F 64 80 00 00 FF 3F 18,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 90 5F,Normal,Normal
1597759322,130,8,F0 7F AC 80 00 00 00 1F,Normal,Normal
1597759322,140,8,FC 7F 00 6E 20 00 00 AA,Normal,Normal
1597759322,356,8,00 00 00 80 24 00 00 00,Normal,Normal
1597759322,366,7,30 F8 0A 30 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 D0 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F8 0A 40,Normal,Normal
1597759322,260,8,05 30 02 30 00 BD 4D 28,Normal,Normal
1597759322,436,4,00 00 00 04,Normal,Normal
1597759322,453,5,00 88 8C 00 D6,Normal,Normal
1597759322,470,8,15 41 01 04 54 54 54 B9,Normal,Normal
1597759322,329,8,84 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 DB 7F FE 54,Normal,Normal
1597759322,164,4,00 08 1F DD,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 0F B8,Normal,Normal
1597759322,340,8,FC 03 00 E4 07 21 12 3C,Normal,Normal
1597759322,386,8,00 40 00 00 00 40 00 80,Normal,Normal
1597759322,251,8,F7 03 87 1B 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 C7 11,Normal,Normal
1597759322,420,8,C0 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 3B,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 2B 00,Normal,Normal
1597759322,484,8,08 01 02 00 00 00 FC 3E,Normal,Normal
1597759322,4F1,4,00 00 60 F1,Normal,Normal
1597759322,541,8,03 04 41 80 C0 00 00 04,Normal,Normal
1597759322,47F,8,04 25 FF FF 00 7B 00 E4,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF A0 6F,Normal,Normal
1597759322,220,8,14 C4 7F 00 00 FF 3F 2C,Normal,Normal
1597759322,130,8,00 80 88 80 00 00 01 D6,Normal,Normal
1597759322,140,8,18 80 00 6E 20 00 01 C7,Normal,Normal
1597759322,356,8,00 00 00 80 24 00 00 00,Normal,Normal
1597759322,366,7,30 F2 0A 30 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 CD 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F8 0A 40,Normal,Normal
1597759322,4C9,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,260,8,05 30 02 30 00 BD 4D 37,Normal,Normal
1597759322,329,8,84 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,164,4,00 08 01 B6,Normal,Normal
1597759322,394,8,00 40 08 00 FF 93 19 FC,Normal,Normal
1597759322,340,8,FC 03 00 E4 17 21 0A 3C,Normal,Normal
1597759322,381,8,80 C0 3F 00 00 45 EA 05,Normal,Normal
1597759322,251,8,F6 03 88 93 00 F8 F7 7F,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 38 D5,Normal,Normal
1597759322,387,8,2A AD 5B 73 00 B2 0D 00,Normal,Normal
1597759322,485,4,03 00 00 00,Normal,Normal
1597759322,490,8,00 00 08 21 00 70 3C 57,Normal,Normal
1597759322,492,8,40 FE 0F 00 00 00 00 00,Normal,Normal
1597759322,220,8,14 C4 7F 00 00 FF 3F 3C,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF B0 7F,Normal,Normal
1597759322,130,8,F4 7F 70 80 00 00 02 DC,Normal,Normal
1597759322,140,8,20 80 00 6E 20 00 02 E4,Normal,Normal
1597759322,495,8,00 00 61 0A 1D 02 87 6E,Normal,Normal
1597759322,500,8,01 07 00 00 0C 00 05 A6,Normal,Normal
1597759322,356,8,00 00 00 80 24 00 00 00,Normal,Normal
1597759322,366,7,30 F2 0A 30 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 D1 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F2 0A 40,Normal,Normal
1597759322,260,8,05 30 02 30 00 BD 4D 0A,Normal,Normal
1597759322,453,5,00 88 8C 00 A6,Normal,Normal
1597759322,470,8,15 41 05 04 54 50 54 FD,Normal,Normal
1597759322,329,8,84 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 E3 7F FE 70,Normal,Normal
1597759322,420,8,D0 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,164,4,00 08 03 8C,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 00 03,Normal,Normal
1597759322,340,8,FC 03 00 E4 27 21 22 3C,Normal,Normal
1597759322,251,8,F6 03 89 F9 00 F8 F7 7F,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 29 05,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 2C,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 1C 00,Normal,Normal
1597759322,42D,8,00 00 00 00 00 D0 07 FA,Normal,Normal
1597759322,4F1,4,00 00 60 01,Normal,Normal
1597759322,53E,8,00 00 00 00 0C CF 00 00,Normal,Normal
1597759322,544,8,FF 77 FF FF 00 00 00 00,Normal,Normal
1597759322,553,8,00 01 19 02 01 00 80 00,Normal,Normal
1597759322,386,8,00 80 00 00 00 40 00 80,Normal,Normal
1597759322,48A,8,00 00 A7 40 03 02 60 F7,Normal,Normal
1597759322,58B,8,33 00 00 00 00 00 00 00,Normal,Normal
1597759322,47F,8,04 26 FF FF 00 7B 00 2E,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF C0 8F,Normal,Normal
1597759322,220,8,0C 24 80 00 00 FF 3F 47,Normal,Normal
1597759322,130,8,F4 7F 8C 80 00 00 03 90,Normal,Normal
1597759322,140,8,FC 7F 00 6E 20 00 03 8D,Normal,Normal
1597759322,48C,8,FC 30 03 00 00 00 00 00,Normal,Normal
1597759322,356,8,00 00 00 80 24 00 00 00,Normal,Normal
1597759322,366,7,30 F2 0A 30 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 D5 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F2 0A 40,Normal,Normal
1597759322,260,8,05 30 02 30 00 BD 4D 19,Normal,Normal
1597759322,520,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,329,8,84 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,44E,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,572,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,164,4,00 08 05 C2,Normal,Normal
1597759322,394,8,00 60 08 00 FF 93 17 FC,Normal,Normal
1597759322,340,8,FC 03 00 E4 37 21 3A 3C,Normal,Normal
1597759322,387,8,2A AD 5B 73 00 B3 0E 00,Normal,Normal
1597759322,381,8,80 C0 3F 00 00 46 3E 05,Normal,Normal
1597759322,251,8,F7 03 8A B3 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 1A 68,Normal,Normal
1597759322,49F,8,7F FF 00 00 00 03 00 00,Normal,Normal
1597759322,220,8,0C 44 80 00 00 FF 3F 57,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF D0 9F,Normal,Normal
1597759322,130,8,F4 7F B0 80 00 00 04 2E,Normal,Normal
1597759322,140,8,DC 7F 00 6E 20 00 04 B1,Normal,Normal
1597759322,356,8,00 00 00 80 24 00 00 00,Normal,Normal
1597759322,366,7,30 F2 0A 30 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 D2 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F2 0A 40,Normal,Normal
1597759322,260,8,05 30 02 30 00 BD 4D 28,Normal,Normal
1597759322,453,5,00 88 8C 00 B6,Normal,Normal
1597759322,470,8,15 41 05 04 54 50 54 41,Normal,Normal
1597759322,329,8,D6 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 EB 7F FE 7C,Normal,Normal
1597759322,164,4,00 08 07 F8,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 01 1E,Normal,Normal
1597759322,340,8,FC 03 00 E4 47 21 72 3C,Normal,Normal
1597759322,386,8,00 C0 00 00 00 40 00 80,Normal,Normal
1597759322,251,8,F7 03 8B D9 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 0B B8,Normal,Normal
1597759322,420,8,E0 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 1D,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 0D 00,Normal,Normal
1597759322,4F1,4,20 00 60 11,Normal,Normal
1597759322,50C,8,C0 FF 00 B8 05 50 00 32,Normal,Normal
1597759322,52A,8,00 00 00 00 02 00 00 88,Normal,Normal
1597759322,559,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,5CD,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,47F,8,04 27 FF FF 00 7B 00 68,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF E0 AF,Normal,Normal
1597759322,220,8,14 C4 7F 00 00 FF 3F 6C,Normal,Normal
1597759322,130,8,00 80 88 80 00 00 05 A2,Normal,Normal
1597759322,140,8,F0 7F 00 6E 20 00 05 78,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,30 FC 0A 30 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 CD 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F2 0A 40,Normal,Normal
1597759322,260,8,05 30 02 30 00 BD 4D 37,Normal,Normal
1597759322,329,8,D6 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,436,4,00 00 00 04,Normal,Normal
1597759322,410,8,60 12 40 00 01 00 00 00,Normal,Normal
1597759322,394,8,00 80 08 00 FF 93 15 FC,Normal,Normal
1597759322,164,4,00 08 09 5E,Normal,Normal
1597759322,340,8,FC 03 00 E4 57 21 6A 3C,Normal,Normal
1597759322,387,8,2A AD 5B 73 00 A5 00 00,Normal,Normal
1597759322,251,8,F6 03 8C 26 00 F8 F7 7F,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 7C B2,Normal,Normal
1597759322,381,8,80 C8 3F 00 00 47 78 05,Normal,Normal
1597759322,220,8,14 44 7F 00 00 FF 3F 7C,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 00 CF,Normal,Normal
1597759322,507,4,08 00 00 01,Normal,Normal
1597759322,130,8,F4 7F 90 80 00 00 06 D5,Normal,Normal
1597759322,140,8,18 80 00 6E 20 00 06 94,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,30 FC 0A 30 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 CB 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 FC 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4D 09,Normal,Normal
1597759322,412,8,80 00 00 0C 10 00 00 00,Normal,Normal
1597759322,453,5,00 88 8C 00 86,Normal,Normal
1597759322,470,8,15 41 01 04 54 50 54 45,Normal,Normal
1597759322,329,8,D6 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 F3 7F FE 68,Normal,Normal
1597759322,164,4,00 08 0B 64,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 02 39,Normal,Normal
1597759322,340,8,FC 03 00 E4 67 21 42 3C,Normal,Normal
1597759322,386,8,00 00 00 40 00 40 00 80,Normal,Normal
1597759322,251,8,F6 03 8D E5 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 6D 62,Normal,Normal
1597759322,420,8,F0 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 0E,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 FE 00,Normal,Normal
1597759322,485,4,03 00 00 00,Normal,Normal
1597759322,490,8,00 00 08 21 00 80 3C B5,Normal,Normal
1597759322,492,8,40 FE 0F 00 00 00 00 C4,Normal,Normal
1597759322,4F1,4,20 00 60 21,Normal,Normal
1597759322,50E,8,00 00 00 20 0A 00 00 00,Normal,Normal
1597759322,568,8,00 00 00 8D 80 41 00 00,Normal,Normal
1597759322,47F,8,04 28 FF FF 00 7B 00 AD,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 10 DF,Normal,Normal
1597759322,220,8,10 84 7F 00 00 FF 3F 88,Normal,Normal
1597759322,130,8,E4 7F 88 80 00 00 07 E8,Normal,Normal
1597759322,140,8,08 80 00 6E 20 00 07 30,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,30 F6 0A 31 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 CD 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 FC 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4D 18,Normal,Normal
1597759322,53B,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,4CB,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,5A6,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,329,8,D6 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,394,8,00 A0 08 00 FF 93 13 FC,Normal,Normal
1597759322,164,4,00 08 0D 2A,Normal,Normal
1597759322,340,8,FC 03 00 E4 77 21 5A 3C,Normal,Normal
1597759322,387,8,2A AD 5B 73 00 A6 01 00,Normal,Normal
1597759322,251,8,F6 03 8E D4 00 F8 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 5E 0F,Normal,Normal
1597759322,381,8,80 C0 3F 00 00 48 D1 05,Normal,Normal
1597759322,484,8,0C 01 02 00 00 00 FC 3E,Normal,Normal
1597759322,48A,8,00 00 C7 40 03 02 60 A9,Normal,Normal
1597759322,58B,8,33 00 00 00 00 00 00 00,Normal,Normal
1597759322,220,8,0F 24 80 00 00 FF 3F 98,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 20 EF,Normal,Normal
1597759322,130,8,04 80 9C 80 00 00 08 11,Normal,Normal
1597759322,140,8,00 80 00 6E 20 00 08 59,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,30 F6 0A 31 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 CC 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F6 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4D 27,Normal,Normal
1597759322,453,5,00 88 8C 00 96,Normal,Normal
1597759322,470,8,15 01 04 04 50 50 54 49,Normal,Normal
1597759322,329,8,D6 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 83 7F FE 20,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 03 24,Normal,Normal
1597759322,164,4,00 08 0F 10,Normal,Normal
1597759322,483,8,17 00 00 00 00 00 00 00,Normal,Normal
1597759322,340,8,FC 03 00 E4 87 21 D2 3C,Normal,Normal
1597759322,251,8,F6 03 8F BE 00 F8 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 4F DF,Normal,Normal
1597759322,420,8,00 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 E0,Normal,Normal
1597759322,4A9,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,4F1,4,00 00 60 31,Normal,Normal
1597759322,386,8,00 40 00 40 00 40 00 80,Normal,Normal
1597759322,50A,8,0A 00 00 00 00 00 00 00,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 D0 00,Normal,Normal
1597759322,53F,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,47F,8,04 29 FF FF 00 7B 00 EB,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 30 FF,Normal,Normal
1597759322,220,8,12 E4 7F 00 00 FF 3F AA,Normal,Normal
1597759322,130,8,00 80 7C 80 00 00 09 18,Normal,Normal
1597759322,140,8,00 80 00 6E 20 00 09 44,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,30 E4 0A 31 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 C8 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 F6 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4D 36,Normal,Normal
1597759322,479,8,4C 00 00 00 00 00 00 00,Normal,Normal
1597759322,329,8,D6 C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,394,8,00 C0 08 00 FF 93 11 FC,Normal,Normal
1597759322,164,4,00 08 11 7B,Normal,Normal
1597759322,340,8,FC 03 00 E4 97 21 CA 3C,Normal,Normal
1597759322,381,8,80 C0 3F 00 00 49 9D 05,Normal,Normal
1597759322,251,8,F6 03 90 2C 00 F8 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 B0 1B,Normal,Normal
1597759322,387,8,2A AD 5B 73 00 A7 02 00,Normal,Normal
1597759322,220,8,0E C4 7F 00 00 FF 3F B6,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 40 0F,Normal,Normal
1597759322,130,8,F4 7F 8C 80 00 00 0A 65,Normal,Normal
1597759322,140,8,18 80 00 6E 20 00 0A 08,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,30 E4 0A 31 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 CC 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 E4 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4F 07,Normal,Normal
1597759322,436,4,00 00 00 04,Normal,Normal
1597759322,453,5,00 88 8C 00 66,Normal,Normal
1597759322,470,8,15 41 01 04 54 50 54 8D,Normal,Normal
1597759322,329,8,0F C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 8B 7F FE 2C,Normal,Normal
1597759322,164,4,00 08 13 41,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 04 77,Normal,Normal
1597759322,340,8,FC 03 00 E4 A7 21 E2 3C,Normal,Normal
1597759322,251,8,F6 03 91 46 00 F8 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 A1 CB,Normal,Normal
1597759322,386,8,00 80 00 40 00 40 00 80,Normal,Normal
1597759322,420,8,10 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 D1,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 C1 00,Normal,Normal
1597759322,4F1,4,20 00 60 41,Normal,Normal
1597759322,541,8,03 04 41 80 C0 00 00 04,Normal,Normal
1597759322,47F,8,04 2A FF FF 00 7B 00 21,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 50 1F,Normal,Normal
1597759322,220,8,10 C4 7F 00 00 FF 3F C8,Normal,Normal
1597759322,130,8,00 80 9C 80 00 00 0B 5F,Normal,Normal
1597759322,140,8,18 80 00 6E 20 00 0B 15,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,31 E6 0A 31 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 CC 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 E4 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4F 16,Normal,Normal
1597759322,329,8,0F C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,492,8,40 FE 0F 00 00 00 00 88,Normal,Normal
1597759322,490,8,00 00 08 21 00 90 3C 01,Normal,Normal
1597759322,164,4,00 08 15 0F,Normal,Normal
1597759322,394,8,00 E0 08 00 FF 93 1F FC,Normal,Normal
1597759322,340,8,FC 03 00 E4 B7 21 FA 3C,Normal,Normal
1597759322,251,8,F7 03 92 2A 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 92 A6,Normal,Normal
1597759322,381,8,80 C8 3F 00 00 4A 43 05,Normal,Normal
1597759322,387,8,2A AD 5B 73 00 A8 03 00,Normal,Normal
1597759322,485,4,03 00 00 00,Normal,Normal
1597759322,220,8,10 24 80 00 00 FF 3F DB,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 60 2F,Normal,Normal
1597759322,130,8,F0 7F BC 80 00 00 0C 6D,Normal,Normal
1597759322,140,8,FC 7F 00 6E 20 00 0C 36,Normal,Normal
1597759322,495,8,00 00 61 0A 1D 02 87 6E,Normal,Normal
1597759322,500,8,01 07 00 00 0C 00 06 81,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,31 E6 0A 31 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 D1 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 E6 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4F 25,Normal,Normal
1597759322,453,5,00 88 8C 00 76,Normal,Normal
1597759322,470,8,15 41 05 04 54 50 54 51,Normal,Normal
1597759322,329,8,0F C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 93 7F FE 38,Normal,Normal
1597759322,164,4,00 08 17 35,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 05 6A,Normal,Normal
1597759322,340,8,FC 03 00 E4 C7 21 B2 3C,Normal,Normal
1597759322,386,8,00 C0 00 40 00 40 00 80,Normal,Normal
1597759322,251,8,F7 03 93 F4 00 F9 17 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 83 76,Normal,Normal
1597759322,420,8,20 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 C2,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 B2 00,Normal,Normal
1597759322,42D,8,00 00 00 00 00 D0 07 FA,Normal,Normal
1597759322,4F1,4,00 00 60 51,Normal,Normal
1597759322,53E,8,00 00 00 00 0C CF 00 00,Normal,Normal
1597759322,48A,8,00 00 E7 40 03 02 60 68,Normal,Normal
1597759322,58B,8,33 00 00 00 00 00 00 00,Normal,Normal
1597759322,47F,8,04 2B FF FF 00 7B 00 67,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 70 3F,Normal,Normal
1597759322,220,8,16 24 80 00 00 FF 3F E1,Normal,Normal
1597759322,130,8,F8 7F AC 80 00 00 0D 4C,Normal,Normal
1597759322,140,8,E0 7F 00 6E 20 00 0D 29,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,31 E6 0A 31 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 CC 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 E6 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4F 34,Normal,Normal
1597759322,520,8,00 00 00 00 00 00 00 00,Normal,Normal
1597759322,329,8,0F C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,394,8,00 00 08 00 FF 93 1D FC,Normal,Normal
1597759322,164,4,00 08 19 93,Normal,Normal
1597759322,340,8,FC 03 00 E4 D7 21 AA 3C,Normal,Normal
1597759322,387,8,2A AD 5B 73 00 A9 04 00,Normal,Normal
1597759322,251,8,F6 03 94 16 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 F4 7C,Normal,Normal
1597759322,381,8,80 C8 3F 00 00 4B 0F 05,Normal,Normal
1597759322,220,8,16 C4 7F 00 00 FF 3F FE,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 80 4F,Normal,Normal
1597759322,130,8,F0 7F 84 80 00 00 0E 0F,Normal,Normal
1597759322,140,8,08 80 00 6E 20 00 0E C5,Normal,Normal
1597759322,356,8,00 00 00 80 18 00 00 00,Normal,Normal
1597759322,366,7,31 E6 0A 31 30 00 01,Normal,Normal
1597759322,367,8,00 00 00 00 00 00 C1 0A,Normal,Normal
1597759322,368,8,00 00 00 00 00 E6 0A 40,Normal,Normal
1597759322,260,8,05 31 02 30 00 BD 4F 07,Normal,Normal
1597759322,453,5,00 88 8C 00 46,Normal,Normal
1597759322,470,8,15 41 05 04 54 50 54 55,Normal,Normal
1597759322,329,8,0F C7 7E 8C 31 2C 00 10,Normal,Normal
1597759322,38D,8,00 00 4D 00 9B 7F FE 34,Normal,Normal
1597759322,164,4,00 08 1B A9,Normal,Normal
1597759322,391,8,00 00 00 00 00 00 06 4D,Normal,Normal
1597759322,386,8,00 00 00 80 00 40 00 80,Normal,Normal
1597759322,340,8,FC 03 00 E4 E7 21 82 3C,Normal,Normal
1597759322,251,8,F6 03 95 7C 00 F9 07 80,Normal,Normal
1597759322,2B0,6,D1 FF 00 07 E5 AC,Normal,Normal
1597759322,420,8,30 1E 80 C8 FC 4F 6A 00,Normal,Normal
1597759322,421,8,FE 1F 00 FF E3 7F 00 B3,Normal,Normal
1597759322,389,8,00 00 00 30 00 00 A3 00,Normal,Normal
1597759322,484,8,10 01 02 00 00 00 FC 3E,Normal,Normal
1597759322,4F1,4,00 00 60 61,Normal,Normal
1597759322,50C,8,C0 FF 00 B8 05 50 00 42,Normal,Normal
1597759322,47F,8,04 2C FF FF 00 7B 00 A8,Normal,Normal
1597759322,153,8,20 A1 10 FF 00 FF 90 5F,Normal,Normal
